"","V1","V2","V3","names"
"1861",1861,"Atrytonopsis_python",0,"Atrytonopsis python"
"1862",1862,"Atrytonopsis_python",0,"Atrytonopsis python"
"1863",1863,"Atrytonopsis_vierecki",0,"Atrytonopsis vierecki"
"1864",1864,"Autochton_cellus",0,"Autochton cellus"
"1865",1865,"Autochton_cellus",0,"Autochton cellus"
"1866",1866,"Autochton_cellus",0,"Autochton cellus"
"1867",1867,"Autochton_cellus",0,"Autochton cellus"
"1868",1868,"Autochton_cellus",0,"Autochton cellus"
"1869",1869,"Autochton_cellus",0,"Autochton cellus"
"1870",1870,"Autochton_cellus",0,"Autochton cellus"
"1871",1871,"Autochton_cellus",0,"Autochton cellus"
"1872",1872,"Autochton_cellus",0,"Autochton cellus"
"1873",1873,"Autochton_cellus",0,"Autochton cellus"
"1874",1874,"Autochton_cincta",0,"Autochton cincta"
"1875",1875,"Battus_philenor",0,"Battus philenor"
"1876",1876,"Battus_philenor",0,"Battus philenor"
"1877",1877,"Battus_philenor",0,"Battus philenor"
"1878",1878,"Battus_philenor",0,"Battus philenor"
"1879",1879,"Battus_philenor",0,"Battus philenor"
"1880",1880,"Battus_philenor",0,"Battus philenor"
"1881",1881,"Battus_polydamas",0,"Battus polydamas"
"1882",1882,"Battus_polydamas",0,"Battus polydamas"
"1883",1883,"Biblis_hyperia",0,"Biblis hyperia"
"1884",1884,"Boloria_alaskensis",0,"Boloria alaskensis"
"1885",1885,"Boloria_alaskensis",0,"Boloria alaskensis"
"1886",1886,"Boloria_alaskensis",0,"Boloria alaskensis"
"1887",1887,"Boloria_alberta",0,"Boloria alberta"
"1888",1888,"Boloria_alberta",0,"Boloria alberta"
"1889",1889,"Boloria_astarte",0,"Boloria astarte"
"1890",1890,"Boloria_astarte",0,"Boloria astarte"
"1891",1891,"Boloria_astarte",0,"Boloria astarte"
"1892",1892,"Boloria_astarte",0,"Boloria astarte"
"1893",1893,"Boloria_astarte",0,"Boloria astarte"
"1894",1894,"Boloria_bellona",0,"Boloria bellona"
"1895",1895,"Boloria_bellona",0,"Boloria bellona"
"1896",1896,"Boloria_bellona",0,"Boloria bellona"
"1897",1897,"Boloria_bellona",0,"Boloria bellona"
"1898",1898,"Boloria_chariclea",0,"Boloria chariclea"
"1899",1899,"Boloria_chariclea",0,"Boloria chariclea"
"1900",1900,"Boloria_chariclea",0,"Boloria chariclea"
"1901",1901,"Boloria_epithore",0,"Boloria epithore"
"1902",1902,"Boloria_epithore",0,"Boloria epithore"
"1903",1903,"Boloria_epithore",0,"Boloria epithore"
"1904",1904,"Boloria_epithore",0,"Boloria epithore"
"1905",1905,"Boloria_eunomia",0,"Boloria eunomia"
"1906",1906,"Boloria_eunomia",0,"Boloria eunomia"
"1907",1907,"Boloria_eunomia",0,"Boloria eunomia"
"1908",1908,"Boloria_eunomia",0,"Boloria eunomia"
"1909",1909,"Boloria_freija",0,"Boloria freija"
"1910",1910,"Boloria_freija",0,"Boloria freija"
"1911",1911,"Boloria_freija",0,"Boloria freija"
"1912",1912,"Boloria_freija",0,"Boloria freija"
"1913",1913,"Boloria_freija",0,"Boloria freija"
"1914",1914,"Boloria_freija",0,"Boloria freija"
"1915",1915,"Boloria_freija",0,"Boloria freija"
"1916",1916,"Boloria_frigga",0,"Boloria frigga"
"1917",1917,"Boloria_frigga",0,"Boloria frigga"
"1918",1918,"Boloria_frigga",0,"Boloria frigga"
"1919",1919,"Boloria_frigga",0,"Boloria frigga"
"1920",1920,"Boloria_frigga",0,"Boloria frigga"
"1921",1921,"Boloria_improba",0,"Boloria improba"
"1922",1922,"Boloria_improba",0,"Boloria improba"
"1923",1923,"Boloria_improba",0,"Boloria improba"
"1924",1924,"Boloria_improba",0,"Boloria improba"
"1925",1925,"Boloria_improba",0,"Boloria improba"
"1926",1926,"Boloria_kriemhild",0,"Boloria kriemhild"
"1927",1927,"Boloria_napaea",0,"Boloria napaea"
"1928",1928,"Boloria_napaea",0,"Boloria napaea"
"1929",1929,"Boloria_natazhati",0,"Boloria natazhati"
"1930",1930,"Boloria_natazhati",0,"Boloria natazhati"
"1931",1931,"Boloria_natazhati",0,"Boloria natazhati"
"1932",1932,"Boloria_natazhati",0,"Boloria natazhati"
"1933",1933,"Boloria_natazhati",0,"Boloria natazhati"
"1934",1934,"Boloria_polaris",0,"Boloria polaris"
"1935",1935,"Boloria_polaris",0,"Boloria polaris"
"1936",1936,"Bolaria_polaris",0,"Bolaria polaris"
"1937",1937,"Boloria_selene",0,"Boloria selene"
"1938",1938,"Boloria_selene",0,"Boloria selene"
"1939",1939,"Brephidium_exilis",0,"Brephidium exilis"
"1940",1940,"Brephidium_exilis",0,"Brephidium exilis"
"1941",1941,"Brephidium_pseudofea",0,"Brephidium pseudofea"
"1942",1942,"Brephidium_pseudofea",0,"Brephidium pseudofea"
"1943",1943,"Brephidium_pseudofea",0,"Brephidium pseudofea"
"1944",1944,"Brephidium_pseudofea",0,"Brephidium pseudofea"
"1945",1945,"Brephidium_pseudofea",0,"Brephidium pseudofea"
"1946",1946,"Cabares_potrillo",0,"Cabares potrillo"
"1947",1947,"Calephelis_arizonensis",0,"Calephelis arizonensis"
"1948",1948,"Calephelis_borealis",0,"Calephelis borealis"
"1949",1949,"Calephelis_borealis",0,"Calephelis borealis"
"1950",1950,"Calephelis_borealis",0,"Calephelis borealis"
"1951",1951,"Calephelis_borealis",0,"Calephelis borealis"
"1952",1952,"Calephelis_borealis",0,"Calephelis borealis"
"1953",1953,"Calephelis_borealis",0,"Calephelis borealis"
"1954",1954,"Calephelis_muticum",0,"Calephelis muticum"
"1955",1955,"Calephelis_muticum",0,"Calephelis muticum"
"1956",1956,"Calephelis_muticum",0,"Calephelis muticum"
"1957",1957,"Calephelis_muticum",0,"Calephelis muticum"
"1958",1958,"Calephelis_muticum",0,"Calephelis muticum"
"1959",1959,"Calephelis_muticum",0,"Calephelis muticum"
"1960",1960,"Calephelis_nemesis",0,"Calephelis nemesis"
"1961",1961,"Calephelis_nemesis",0,"Calephelis nemesis"
"1962",1962,"Calephelis_nemesis",0,"Calephelis nemesis"
"1963",1963,"Calephelis_nemesis",0,"Calephelis nemesis"
"1964",1964,"Calephelis_perditalis",0,"Calephelis perditalis"
"1965",1965,"Calephelis_perditalis",0,"Calephelis perditalis"
"1966",1966,"Calephelis_rawsoni",0,"Calephelis rawsoni"
"1967",1967,"Calephelis_virginiensis",0,"Calephelis virginiensis"
"1968",1968,"Calephelis_virginiensis",0,"Calephelis virginiensis"
"1969",1969,"Calephelis_virginiensis",0,"Calephelis virginiensis"
"1970",1970,"Calephelis_virginiensis",0,"Calephelis virginiensis"
"1971",1971,"Calephelis_virginiensis",0,"Calephelis virginiensis"
"1972",1972,"Calephelis_wrighti",0,"Calephelis wrighti"
"1973",1973,"Callophrys_augustinus",0,"Callophrys augustinus"
"1974",1974,"Callophrys_augustinus",0,"Callophrys augustinus"
"1975",1975,"Callophrys_augustinus",0,"Callophrys augustinus"
"1976",1976,"Callophrys_augustinus",0,"Callophrys augustinus"
"1977",1977,"Callophrys_augustinus",0,"Callophrys augustinus"
"1978",1978,"Callophrys_augustinus",0,"Callophrys augustinus"
"1979",1979,"Callophrys_augustinus",0,"Callophrys augustinus"
"1980",1980,"Callophrys_augustinus",0,"Callophrys augustinus"
"1981",1981,"Callophrys_augustinus",0,"Callophrys augustinus"
"1982",1982,"Callophrys_augustinus",0,"Callophrys augustinus"
"1983",1983,"Callophrys_dumetorum",0,"Callophrys dumetorum"
"1984",1984,"Callophrys_dumetorum",0,"Callophrys dumetorum"
"1985",1985,"Callophrys_dumetorum",0,"Callophrys dumetorum"
"1986",1986,"Callophrys_dumetorum",0,"Callophrys dumetorum"
"1987",1987,"Callophrys_dumetorum",0,"Callophrys dumetorum"
"1988",1988,"Callophrys_dumetorum",0,"Callophrys dumetorum"
"1989",1989,"Callophrys_dumetorum",0,"Callophrys dumetorum"
"1990",1990,"Callophrys_dumetorum",0,"Callophrys dumetorum"
"1991",1991,"Callophrys_eryphon",0,"Callophrys eryphon"
"1992",1992,"Callophrys_eryphon",0,"Callophrys eryphon"
"1993",1993,"Callophrys_eryphon",0,"Callophrys eryphon"
"1994",1994,"Callophrys_eryphon",0,"Callophrys eryphon"
"1995",1995,"Callophrys_eryphon",0,"Callophrys eryphon"
"1996",1996,"Callophrys_eryphon",0,"Callophrys eryphon"
"1997",1997,"Callophrys_eryphon",0,"Callophrys eryphon"
"1998",1998,"Callophrys_eryphon",0,"Callophrys eryphon"
"1999",1999,"Callophrys_eryphon",0,"Callophrys eryphon"
"2000",2000,"Callophrys_eryphon",0,"Callophrys eryphon"
"2001",2001,"Callophrys_eryphon",0,"Callophrys eryphon"
"2002",2002,"Callophrys_fotis",0,"Callophrys fotis"
"2003",2003,"Callophrys_gryneus",0,"Callophrys gryneus"
"2004",2004,"Callophrys_gryneus",0,"Callophrys gryneus"
"2005",2005,"Callophrys_gryneus",0,"Callophrys gryneus"
"2006",2006,"Callophrys_gryneus",0,"Callophrys gryneus"
"2007",2007,"Callophrys_gryneus",0,"Callophrys gryneus"
"2008",2008,"Callophrys_gryneus",0,"Callophrys gryneus"
"2009",2009,"Callophrys_henrici",0,"Callophrys henrici"
"2010",2010,"Callophrys_henrici",0,"Callophrys henrici"
"2011",2011,"Callophrys_henrici",0,"Callophrys henrici"
"2012",2012,"Callophrys_henrici",0,"Callophrys henrici"
"2013",2013,"Callophrys_henrici",0,"Callophrys henrici"
"2014",2014,"Callophrys_henrici",0,"Callophrys henrici"
"2015",2015,"Callophrys_henrici",0,"Callophrys henrici"
"2016",2016,"Callophrys_henrici",0,"Callophrys henrici"
"2017",2017,"Callophrys_henrici",0,"Callophrys henrici"
"2018",2018,"Callophrys_henrici",0,"Callophrys henrici"
"2019",2019,"Callophrys_henrici",0,"Callophrys henrici"
"2020",2020,"Callophrys_henrici",0,"Callophrys henrici"
"2021",2021,"Callophrys_hesseli",0,"Callophrys hesseli"
"2022",2022,"Callophrys_hesseli",0,"Callophrys hesseli"
"2023",2023,"Callophrys_hesseli",0,"Callophrys hesseli"
"2024",2024,"Callophrys_irus",0,"Callophrys irus"
"2025",2025,"Callophrys_irus",0,"Callophrys irus"
"2026",2026,"Callophrys_irus",0,"Callophrys irus"
"2027",2027,"Callophrys_irus",0,"Callophrys irus"
"2028",2028,"Callophrys_irus",0,"Callophrys irus"
"2029",2029,"Callophrys_irus",0,"Callophrys irus"
"2030",2030,"Callophrys_johnsoni",0,"Callophrys johnsoni"
"2031",2031,"Callophrys_johnsoni",0,"Callophrys johnsoni"
"2032",2032,"Callophrys_johnsoni",0,"Callophrys johnsoni"
"2033",2033,"Callophrys_johnsoni",0,"Callophrys johnsoni"
"2034",2034,"Callophrys_lanoraieensis",0,"Callophrys lanoraieensis"
"2035",2035,"Callophrys_lanoraieensis",0,"Callophrys lanoraieensis"
"2036",2036,"Callophrys_lanoraieensis",0,"Callophrys lanoraieensis"
"2037",2037,"Callophrys_lanoraieensis",0,"Callophrys lanoraieensis"
"2038",2038,"Callophrys_lanoraieensis",0,"Callophrys lanoraieensis"
"2039",2039,"Callophrys_lanoraieensis",0,"Callophrys lanoraieensis"
"2040",2040,"Callophrys_mcfarlandi",0,"Callophrys mcfarlandi"
"2041",2041,"Callophrys_mossii",0,"Callophrys mossii"
"2042",2042,"Callophrys_mossii",0,"Callophrys mossii"
"2043",2043,"Callophrys_mossii",0,"Callophrys mossii"
"2044",2044,"Callophrys_mossii",0,"Callophrys mossii"
"2045",2045,"Callophrys_mossii",0,"Callophrys mossii"
"2046",2046,"Callophrys_mossii",0,"Callophrys mossii"
"2047",2047,"Callophrys_muiri",0,"Callophrys muiri"
"2048",2048,"Callophrys_nelsoni",0,"Callophrys nelsoni"
"2049",2049,"Callophrys_nelsoni",0,"Callophrys nelsoni"
"2050",2050,"Callophrys_niphon",0,"Callophrys niphon"
"2051",2051,"Callophrys_niphon",0,"Callophrys niphon"
"2052",2052,"Callophrys_perplexa",0,"Callophrys perplexa"
"2053",2053,"Callophrys_perplexa",0,"Callophrys perplexa"
"2054",2054,"Callophrys_polios",0,"Callophrys polios"
"2055",2055,"Callophrys_polios",0,"Callophrys polios"
"2056",2056,"Callophrys_polios",0,"Callophrys polios"
"2057",2057,"Callophrys_polios",0,"Callophrys polios"
"2058",2058,"Callophrys_polio",0,"Callophrys polio"
"2059",2059,"Callophrys_polios",0,"Callophrys polios"
"2060",2060,"Callophrys_polios",0,"Callophrys polios"
"2061",2061,"Callophrys_polios",0,"Callophrys polios"
"2062",2062,"Callophrys_polios",0,"Callophrys polios"
"2063",2063,"Callophrys_polios",0,"Callophrys polios"
"2064",2064,"Callophrys_polios",0,"Callophrys polios"
"2065",2065,"Callophrys_polios",0,"Callophrys polios"
"2066",2066,"Callophrys_polios",0,"Callophrys polios"
"2067",2067,"Callophrys_sheridanii",0,"Callophrys sheridanii"
"2068",2068,"Callophrys_sheridanii",0,"Callophrys sheridanii"
"2069",2069,"Callophrys_sheridanii",0,"Callophrys sheridanii"
"2070",2070,"Callophrys_sheridanii",0,"Callophrys sheridanii"
"2071",2071,"Callophrys_sheridanii",0,"Callophrys sheridanii"
"2072",2072,"Callophrys_sheridanii",0,"Callophrys sheridanii"
"2073",2073,"Callophrys_spinetorum",0,"Callophrys spinetorum"
"2074",2074,"Callophrys_spinetorum",0,"Callophrys spinetorum"
"2075",2075,"Callophrys_thornei",0,"Callophrys thornei"
"2076",2076,"Callophrys_xami",0,"Callophrys xami"
"2077",2077,"Callophrys_xami",0,"Callophrys xami"
"2078",2078,"Callophrys_xami",0,"Callophrys xami"
"2079",2079,"Calpodes_ethlius",0,"Calpodes ethlius"
"2080",2080,"Calpodes_ethlius",0,"Calpodes ethlius"
"2081",2081,"Calycopis_cecrops",0,"Calycopis cecrops"
"2082",2082,"Calycopis_cecrops",0,"Calycopis cecrops"
"2083",2083,"Calycopis_isobeon",0,"Calycopis isobeon"
"2084",2084,"Calycopis_isobeon",0,"Calycopis isobeon"
"2085",2085,"Caria_ino",0,"Caria ino"
"2086",2086,"Caria_ino",0,"Caria ino"
"2087",2087,"Carterocephalus_palaemon",0,"Carterocephalus palaemon"
"2088",2088,"Carterocephalus_palaemon",0,"Carterocephalus palaemon"
"2089",2089,"Carterocephalus_palaemon",0,"Carterocephalus palaemon"
"2090",2090,"Carterocephalus_palaemon",0,"Carterocephalus palaemon"
"2091",2091,"Celastrina_neglectamajor",0,"Celastrina neglectamajor"
"2092",2092,"Celastrina_neglectamajor",0,"Celastrina neglectamajor"
"2093",2093,"Celastrina_nigra",0,"Celastrina nigra"
"2094",2094,"Celastrina_nigra",0,"Celastrina nigra"
"2095",2095,"Celastrina_nigra",0,"Celastrina nigra"
"2096",2096,"Celastrina_nigra",0,"Celastrina nigra"
"2097",2097,"Celastrina_nigra",0,"Celastrina nigra"
"2098",2098,"Celotes_limpia",0,"Celotes limpia"
"2099",2099,"Celotes_nessus",0,"Celotes nessus"
"2100",2100,"Cercyonis_meadii",0,"Cercyonis meadii"
"2101",2101,"Cercyonis_meadii",0,"Cercyonis meadii"
"2102",2102,"Cercyonis_meadii",0,"Cercyonis meadii"
"2103",2103,"Cercyonis_oetus",0,"Cercyonis oetus"
"2104",2104,"Cercyonis_oetus",0,"Cercyonis oetus"
"2105",2105,"Cercyonis_oetus",0,"Cercyonis oetus"
"2106",2106,"Cercyonis_oetus",0,"Cercyonis oetus"
"2107",2107,"Cercyonis_oetus",0,"Cercyonis oetus"
"2108",2108,"Cercyonis_pegala",0,"Cercyonis pegala"
"2109",2109,"Cercyonis_pegala",0,"Cercyonis pegala"
"2110",2110,"Cercyonis_pegala",0,"Cercyonis pegala"
"2111",2111,"Cercyonis_pegala",0,"Cercyonis pegala"
"2112",2112,"Cercyonis_sthenele",0,"Cercyonis sthenele"
"2113",2113,"Cercyonis_sthenele",0,"Cercyonis sthenele"
"2114",2114,"Chioides_albofasciatus",0,"Chioides albofasciatus"
"2115",2115,"Chioides_albofasciatus",0,"Chioides albofasciatus"
"2116",2116,"Chioides_albofasciatus",0,"Chioides albofasciatus"
"2117",2117,"Chioides_zilpa",0,"Chioides zilpa"
"2118",2118,"Chiomara_georgina",0,"Chiomara georgina"
"2119",2119,"Chiomara_georgina",0,"Chiomara georgina"
"2120",2120,"Chiomara_georgina",0,"Chiomara georgina"
"2121",2121,"Chlorostrymon_maesites",0,"Chlorostrymon maesites"
"2122",2122,"Chlorostrymon_simaethis",0,"Chlorostrymon simaethis"
"2123",2123,"Chlorostrymon_simaethis",0,"Chlorostrymon simaethis"
"2124",2124,"Chlorostrymon_simaethis",0,"Chlorostrymon simaethis"
"2125",2125,"Chlorostrymon_simaethis",0,"Chlorostrymon simaethis"
"2126",2126,"Chlosyne_acastus",0,"Chlosyne acastus"
"2127",2127,"Chlosyne_acastus",0,"Chlosyne acastus"
"2128",2128,"Chlosyne_acastus",0,"Chlosyne acastus"
"2129",2129,"Chlosyne_acastus",0,"Chlosyne acastus"
"2130",2130,"Chlosyne_californica",0,"Chlosyne californica"
"2131",2131,"Chlosyne_cyneas",0,"Chlosyne cyneas"
"2132",2132,"Chlosyne_definita",0,"Chlosyne definita"
"2133",2133,"Chlosyne_definita",0,"Chlosyne definita"
"2134",2134,"Chlosyne_endeis",0,"Chlosyne endeis"
"2135",2135,"Chlosyne_fulvia",0,"Chlosyne fulvia"
"2136",2136,"Chlosyne_gabbii",0,"Chlosyne gabbii"
"2137",2137,"Chlosyne_gorgone",0,"Chlosyne gorgone"
"2138",2138,"Chlosyne_gorgone",0,"Chlosyne gorgone"
"2139",2139,"Chlosyne_gorgone",0,"Chlosyne gorgone"
"2140",2140,"Chlosyne_gorgone",0,"Chlosyne gorgone"
"2141",2141,"Chlosyne_gorgone",0,"Chlosyne gorgone"
"2142",2142,"Chlosyne_gorgone",0,"Chlosyne gorgone"
"2143",2143,"Chlosyne_gorgone",0,"Chlosyne gorgone"
"2144",2144,"Chlosyne_harrisii",0,"Chlosyne harrisii"
"2145",2145,"Chlosyne_harrisii",0,"Chlosyne harrisii"
"2146",2146,"Chlosyne_harrisii",0,"Chlosyne harrisii"
"2147",2147,"Chlosyne_hoffmanni",0,"Chlosyne hoffmanni"
"2148",2148,"Chlosyne_hoffmanni",0,"Chlosyne hoffmanni"
"2149",2149,"Chlosyne_hoffmanni",0,"Chlosyne hoffmanni"
"2150",2150,"Chlosyne_janais",0,"Chlosyne janais"
"2151",2151,"Chlosyne_lacinia",0,"Chlosyne lacinia"
"2152",2152,"Chlosyne_lacinia",0,"Chlosyne lacinia"
"2153",2153,"Chlosyne_leanira",0,"Chlosyne leanira"
"2154",2154,"Chlosyne_nycteis",0,"Chlosyne nycteis"
"2155",2155,"Chlosyne_nycteis",0,"Chlosyne nycteis"
"2156",2156,"Chlosyne_nycteis",0,"Chlosyne nycteis"
"2157",2157,"Chlosyne_nycteis",0,"Chlosyne nycteis"
"2158",2158,"Chlosyne_nycteis",0,"Chlosyne nycteis"
"2159",2159,"Chlosyne_nycteis",0,"Chlosyne nycteis"
"2160",2160,"Chlosyne_palla",0,"Chlosyne palla"
"2161",2161,"Chlosyne_palla",0,"Chlosyne palla"
"2162",2162,"Chlosyne_palla",0,"Chlosyne palla"
"2163",2163,"Chlosyne_theona",0,"Chlosyne theona"
"2164",2164,"Chlosyne_theona",0,"Chlosyne theona"
"2165",2165,"Chlosyne_theona",0,"Chlosyne theona"
"2166",2166,"Chlosyne_whitneyi",0,"Chlosyne whitneyi"
"2167",2167,"Chlosyne_whitneyi",0,"Chlosyne whitneyi"
"2168",2168,"Chlosyne_whitneyi",0,"Chlosyne whitneyi"
"2169",2169,"Chlosyne_whitneyi",0,"Chlosyne whitneyi"
"2170",2170,"Chlosyne_whitneyi",0,"Chlosyne whitneyi"
"2171",2171,"Chlosyne_whitneyi",0,"Chlosyne whitneyi"
"2172",2172,"Chlosyne_whitneyi",0,"Chlosyne whitneyi"
"2173",2173,"Chlosyne_whitneyi",0,"Chlosyne whitneyi"
"2174",2174,"Chlosyne_whitneyi",0,"Chlosyne whitneyi"
"2175",2175,"Chlosyne_whitneyi",0,"Chlosyne whitneyi"
"2176",2176,"Chlosyne_whitneyi",0,"Chlosyne whitneyi"
"2177",2177,"Codatractus_arizonensis",0,"Codatractus arizonensis"
"2178",2178,"Codatractus_valeriana",0,"Codatractus valeriana"
"2179",2179,"Coenonympha_haydenii",0,"Coenonympha haydenii"
"2180",2180,"Coenonympha_tullia",0,"Coenonympha tullia"
"2181",2181,"Coenonympha_tullia",0,"Coenonympha tullia"
"2182",2182,"Coenonympha_tullia",0,"Coenonympha tullia"
"2183",2183,"Coenonympha_tullia",0,"Coenonympha tullia"
"2184",2184,"Coenonympha_tullia",0,"Coenonympha tullia"
"2185",2185,"Coenonympha_tullia",0,"Coenonympha tullia"
"2186",2186,"Coenonympha_tullia",0,"Coenonympha tullia"
"2187",2187,"Coenonympha_tullia",0,"Coenonympha tullia"
"2188",2188,"Coenonympha_tullia",0,"Coenonympha tullia"
"2189",2189,"Coenonympha_tullia",0,"Coenonympha tullia"
"2190",2190,"Coenonympha_tullia",0,"Coenonympha tullia"
"2191",2191,"Coenonympha_tullia",0,"Coenonympha tullia"
"2192",2192,"Cogia_caicus",0,"Cogia caicus"
"2193",2193,"Cogia_calchas",0,"Cogia calchas"
"2194",2194,"Cogia_hippalus",0,"Cogia hippalus"
"2195",2195,"Cogia_hippalus",0,"Cogia hippalus"
"2196",2196,"Cogia_hippalus",0,"Cogia hippalus"
"2197",2197,"Cogia_outis",0,"Cogia outis"
"2198",2198,"Colias_alexandra",0,"Colias alexandra"
"2199",2199,"Colias_alexandra",0,"Colias alexandra"
"2200",2200,"Colias_behrii",0,"Colias behrii"
"2201",2201,"Colias_canadensis",0,"Colias canadensis"
"2202",2202,"Colias_canadensis",0,"Colias canadensis"
"2203",2203,"Colias_christina",0,"Colias christina"
"2204",2204,"Colias_christina",0,"Colias christina"
"2205",2205,"Colias_christina",0,"Colias christina"
"2206",2206,"Colias_christina",0,"Colias christina"
"2207",2207,"Colias_christina",0,"Colias christina"
"2208",2208,"Colias_erate",0,"Colias erate"
"2209",2209,"Colias_erate",0,"Colias erate"
"2210",2210,"Colias_erate",0,"Colias erate"
"2211",2211,"Colias_erate",0,"Colias erate"
"2212",2212,"Colias_erate",0,"Colias erate"
"2213",2213,"Colias_erate",0,"Colias erate"
"2214",2214,"Colias_erate",0,"Colias erate"
"2215",2215,"Colias_eurytheme",0,"Colias eurytheme"
"2216",2216,"Colias_eurytheme",0,"Colias eurytheme"
"2217",2217,"Colias_eurytheme",0,"Colias eurytheme"
"2218",2218,"Colias_eurytheme",0,"Colias eurytheme"
"2219",2219,"Colias_eurytheme",0,"Colias eurytheme"
"2220",2220,"Colias_harfordii",0,"Colias harfordii"
"2221",2221,"Colias_hecla",0,"Colias hecla"
"2222",2222,"Colias_hecla",0,"Colias hecla"
"2223",2223,"Colias_hecla",0,"Colias hecla"
"2224",2224,"Colias_hyperborea",0,"Colias hyperborea"
"2225",2225,"Colias_interior",0,"Colias interior"
"2226",2226,"Colias_interior",0,"Colias interior"
"2227",2227,"Colias_interior",0,"Colias interior"
"2228",2228,"Colias_interior",0,"Colias interior"
"2229",2229,"Colias_interior",0,"Colias interior"
"2230",2230,"Colias_interior",0,"Colias interior"
"2231",2231,"Colias_interior",0,"Colias interior"
"2232",2232,"Colias_interior",0,"Colias interior"
"2233",2233,"Colias_interior",0,"Colias interior"
"2234",2234,"Colias_interior",0,"Colias interior"
"2235",2235,"Colias_interior",0,"Colias interior"
"2236",2236,"Colias_interior",0,"Colias interior"
"2237",2237,"Colias_interior",0,"Colias interior"
"2238",2238,"Colias_meadii",0,"Colias meadii"
"2239",2239,"Colias_meadii",0,"Colias meadii"
"2240",2240,"Colias_meadii",0,"Colias meadii"
"2241",2241,"Colias_meadii",0,"Colias meadii"
"2242",2242,"Colias_meadii",0,"Colias meadii"
"2243",2243,"Colias_nastes",0,"Colias nastes"
"2244",2244,"Colias_nastes",0,"Colias nastes"
"2245",2245,"Colias_nastes",0,"Colias nastes"
"2246",2246,"Colias_occidentalis",0,"Colias occidentalis"
"2247",2247,"Colias_occidentalis",0,"Colias occidentalis"
"2248",2248,"Colias_occidentalis",0,"Colias occidentalis"
"2249",2249,"Colias_palaeno",0,"Colias palaeno"
"2250",2250,"Colias_palaeno",0,"Colias palaeno"
"2251",2251,"Colias_palaeno",0,"Colias palaeno"
"2252",2252,"Colias_pelidne",0,"Colias pelidne"
"2253",2253,"Colias_pelidne",0,"Colias pelidne"
"2254",2254,"Colias_pelidne",0,"Colias pelidne"
"2255",2255,"Colias_pelidne",0,"Colias pelidne"
"2256",2256,"Colias_pelidne",0,"Colias pelidne"
"2257",2257,"Colias_pelidne",0,"Colias pelidne"
"2258",2258,"Colias_pelidne",0,"Colias pelidne"
"2259",2259,"Colias_pelidne",0,"Colias pelidne"
"2260",2260,"Colias_philodice",0,"Colias philodice"
"2261",2261,"Colias_philodice",0,"Colias philodice"
"2262",2262,"Colias_philodice",0,"Colias philodice"
"2263",2263,"Colias_philodice",0,"Colias philodice"
"2264",2264,"Colias_philodice",0,"Colias philodice"
"2265",2265,"Colias_scudderii",0,"Colias scudderii"
"2266",2266,"Colias_scudderii",0,"Colias scudderii"
"2267",2267,"Colias_tyche",0,"Colias tyche"
"2268",2268,"Colias_tyche",0,"Colias tyche"
"2269",2269,"Copaeodes_aurantiaca",0,"Copaeodes aurantiaca"
"2270",2270,"Copaeodes_aurantiaca",0,"Copaeodes aurantiaca"
"2271",2271,"Copaeodes_aurantiaca",0,"Copaeodes aurantiaca"
"2272",2272,"Copaeodes_minima",0,"Copaeodes minima"
"2273",2273,"Copaeodes_minima",0,"Copaeodes minima"
"2274",2274,"Copaeodes_minima",0,"Copaeodes minima"
"2275",2275,"Cupido_amyntula",0,"Cupido amyntula"
"2276",2276,"Cupido_amyntula",0,"Cupido amyntula"
"2277",2277,"Cupido_amyntula",0,"Cupido amyntula"
"2278",2278,"Cupido_amyntula",0,"Cupido amyntula"
"2279",2279,"Cupido_amyntula",0,"Cupido amyntula"
"2280",2280,"Cupido_comyntas",0,"Cupido comyntas"
"2281",2281,"Cupido_comyntas",0,"Cupido comyntas"
"2282",2282,"Cupido_comyntas",0,"Cupido comyntas"
"2283",2283,"Cupido_comyntas",0,"Cupido comyntas"
"2284",2284,"Cupido_comyntas",0,"Cupido comyntas"
"2285",2285,"Cupido_comyntas",0,"Cupido comyntas"
"2286",2286,"Cupido_comyntas",0,"Cupido comyntas"
"2287",2287,"Cupido_comyntas",0,"Cupido comyntas"
"2288",2288,"Cyclargus_thomasi",0,"Cyclargus thomasi"
"2289",2289,"Cyllopsis_gemma",0,"Cyllopsis gemma"
"2290",2290,"Cyllopsis_pertepida",0,"Cyllopsis pertepida"
"2291",2291,"Cyllopsis_pertepida",0,"Cyllopsis pertepida"
"2292",2292,"Cyllopsis_pyracmon",0,"Cyllopsis pyracmon"
"2293",2293,"Cymaenes_trebius",0,"Cymaenes trebius"
"2294",2294,"Cymaenes_tripunctus",0,"Cymaenes tripunctus"
"2295",2295,"Cymaenes_tripunctus",0,"Cymaenes tripunctus"
"2296",2296,"Danaus_eresimus",0,"Danaus eresimus"
"2297",2297,"Danaus_eresimus",0,"Danaus eresimus"
"2298",2298,"Danaus_gilippus",0,"Danaus gilippus"
"2299",2299,"Danaus_gilippus",0,"Danaus gilippus"
"2300",2300,"Danaus_gilippus",0,"Danaus gilippus"
"2301",2301,"Danaus_gilippus",0,"Danaus gilippus"
"2302",2302,"Danaus_plexippus",0,"Danaus plexippus"
"2303",2303,"Danaus_plexippus",0,"Danaus plexippus"
"2304",2304,"Danaus_plexippus",0,"Danaus plexippus"
